contig	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_35	0	0.478673	0	0	0.239336	0	0	2.632701	0	0	0.239336	0	0.239336	0	0	0	0	0.718008	0.239336	0	0	1.675353	0.239336	0.718008	0.718008	0.718010	0.478673	0	0.478673	0.239336	0.239336	0	0	0.718010	0	0	1.196682
OTU_38	0	0	0	0	0	0	0.239336	3.590046	0.239336	0	0.957345	0	2.154030	0.718010	0.957347	1.914692	1.196682	0	0.239336	0	0.718010	1.914691	3.350710	0.912323	0.478673	0	4.000001	2.632703	5.265400	0.718008	2.632700	0.239336	0	1.433648	0.239336	2.154028	1.436016
OTU_39	0	0.496314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248157	0	0.496314	0.734643	0.744471	0.496314	0.496314	0.496314	0.496314	0	0.248157	0.248157	0	0	0	0.216216	0
OTU_1140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_628	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0.502487	0	0.502488	0.251244	0	0.502487	0.502488	0	0	0	0	0
OTU_1238	0	0.473068	0	0	0	0.473068	0	0	0	0	0.709601	0	0.946135	0.473068	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_629	1.004976	0.641790	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	1.758710	0.385572	0	0	0.251244	0	0	0	0	0	0	0
OTU_202	0	0.711267	0	0	1.420185	0	0.237089	6.795775	0	0	0	0	0	1.896718	0.474178	0	0	1.596243	2.636149	0.474179	0.711269	4.126764	3.922531	0	0	0.474178	4.741784	3.319251	2.133803	0.711267	2.845072	4.199533	0	0.387324	0.237089	1.896712	5.460088
OTU_203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256221	0.266169	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_206	0	0	0	0.239336	0	0.478673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.229855	0.239336	0	0.239336	1.196683	0.729858	0.718008	0	0	0	0	1.196683	0	0	0.478673
OTU_207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0.251244	0.251244	0	0	0	0	0	0	0	0	0	0
OTU_204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250620	0	0	0.250620
OTU_205	0	0	0	0	0	0	0	0	0	0	0	0	0.500001	0.749999	0	0	0	0	0.500000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_208	0	0	0	0	0	0	0.249383	0	0	0	0	0	0.748149	0.249383	0	0	0	0	0	0	0	0	0	0	0	0	0.350618	0	0.249383	0.249383	0.498766	0	0	0	0	0	0
OTU_209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0.452970
OTU_778	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0.124378	0	0	0	0	0	0	0.251244	0	0	0	0.731344	0.753730	0.502488	0	0	0	0	0	0	0	0
OTU_592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_593	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234192	0	0	0	0	0	0	0	0
OTU_590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_595	0	0	0	0	0	0	0	0.746306	0	0	0	0	0	0	0	0.689655	0	0	0	0	0	0.248768	0	1.701969	0.741380	0	0	0	0	0	0	0	0	0	0	0	0.248768
OTU_611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_610	0.151741	0	0.251244	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	1.004974	0	0	0	0	0	0.753730	0	0.753732	0	0	0	0	0	0
OTU_598	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0
OTU_599	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0.502487	0	0	0	0	0	0	0	0.502487	0	0	0	0	0	0	0	0.502488
OTU_615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_617	0	0	0	0	0	0.196682	0	0	0.156398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1135	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0.753731	0	0	0	0	0	0.251244	0	0	0	0	0	0.495025	0.179104	0	0	0
OTU_620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_885	0	0.207921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_588	0	0	0	0.168618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_117	0	0.250620	1.002481	0.250620	0	0.250620	0.501241	1.002482	0.501240	0.250620	0	0.501241	0	0	0.250620	0.250620	1.002482	0	0.250620	0	0	1.253100	6.389574	0	0	2.091811	0	2.905706	1.923075	0	1.131514	0	0.501241	1.002481	0	0.250620	0.250620
OTU_114	0.473068	5.203747	1.892273	0.236534	0	2.824356	0.709601	2.601875	3.203743	0.709602	3.072602	1.182671	7.625286	6.922715	2.550354	0.236534	1.414520	0.709602	0.473068	0	0.606559	1.182668	2.796252	0.943794	0.473068	4.255271	2.365339	4.962525	2.838407	0.946136	1.892272	1.419201	0	4.625293	0.215457	0.236534	2.601869
OTU_115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478673	0	0	0	0	0	0.478673
OTU_299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_111	0	0	0	0	0	0	0	0	0.248756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_295	0.417062	9.810423	1.196683	3.829386	0.957345	3.011845	0.957346	0.478673	0	0.478672	0.478672	0	0	0	0.623222	0.239336	0	0	0.478672	0	0	0.239336	3.803318	0	0	8.855444	4.753552	9.447865	3.049763	1.172984	0.886257	0.957346	0.478673	2.303318	0.478673	1.436019	15.805685
OTU_294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473067	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336
OTU_292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0.500000	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0
OTU_474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_473	0	0	0	0	0	0	0	4.511165	0	1.002482	0	0	0	0	0	4.176178	0	0	0	0	0.665014	4.260548	0.751862	3.307692	2.004964	0	6.014886	2.506201	0.501240	0	0.501241	0.250620	4.759303	0	0	0	0
OTU_472	0.248768	0.916256	0.248768	0.248768	0.248768	0.497536	0.248768	7.463057	0	0.248768	0	0	0.497537	0.746305	0.497537	1.945813	0.248768	0.248768	0.497538	0	3.233990	4.726598	7.091134	1.172415	1.071428	0.746304	23.514768	21.669952	11.408868	2.238914	7.145319	3.714283	0.492612	0.662560	0	0.987685	0
OTU_820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_277	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0.753731	0	0.251244	0
OTU_276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_275	0	0	0.496314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248157	0	0	0.248157	0	0	0	0	0	0	0.248157	0	0	0	0.496314
OTU_274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_270	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0.250000	0	0.250000	0	0	0	0	0	0
OTU_376	0	0.719716	0	0	0	0	0	0.707839	0	0	0	0	0	0	0	0	0	0	0.239905	0	0	0	0.239905	0	0	0.239905	0.479809	0	0.239905	0	0.403800	0	0	0	0	0	1.199528
OTU_377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_372	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0.236534	0	0	0	0	0	0
OTU_373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0
OTU_279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248756
OTU_1141	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0
OTU_583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_686	0.250620	0	0	0.250620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.002482	0	0	0	0.250620	0	0	0	0	0	0	0	0	0	0	0	0
OTU_687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478673	0	0	0	0	0	0	0	0	0	0	0
OTU_1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163551	0	0	0	0	0	0
OTU_574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0
OTU_1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1194	0	0.718008	0.478673	0	0	1.196684	0	0	0.196682	0	0.718010	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0
OTU_1195	0	0.239336	1.736967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	1.196684
OTU_1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1197	0	0.250620	0	0.250620	0.114144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250620	0	0	0	0	0	0	0	0	0	0	0
OTU_1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237089	0	0	0	0	0	0	0	0
OTU_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_874	0	10.807950	0	0	0	1.763464	0.709601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.473068	0	0.236534
OTU_877	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0.239336	0.239336	0	0	0.957344	0.239336	0	0	0	0.478672	0	0	0	0
OTU_876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_973	0	0	0	0	0	0.478672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_643	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0.718009	0	0	0	0.478672	0.239336	0.718009	0.936018	0.239336	2.872041	0	0	0	1.675357	5.872039	4.495256	0.713269	9.184834	1.639809	0	0.718009	0	0.478673	0.239336
OTU_983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_529	0	0	0	0	0	0	0	1.422536	0	0	0	0	0	0	0	0	0	0	0.237089	0	0.471831	0.711267	0.711267	0	0	0	0	0	0	0	0.474178	0.474178	0	0	0	0	0
OTU_639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_858	2.004963	0.250620	1.253102	1.002481	0	0.250620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.516131	0	0	0	0	0	0	0	0.250620	0	0	2.255584
